text,class,file_id
 well i think that theres uh a few things i would like to see um in the work environment that could improve things and number one is um health benefits things like uh insurance for number one but another would be like um  facilities or the ease some easy way to go out and exercise or something like that if you felt like it in the middle the day i i definitely agree on that um im working for a law firm right now the benefits are not bad the only thing i think that theyre desperately missing is we have no dental plan whatsoever um yeah same here um laughter but as far as what id really like to see is i live close enough to the city that i would be able to bicycle in if i could if there was some sort of provided provided facility for that um maybe a locker area a shower area to change to take a shower before work and some place to lock the bicycles up and ive heard of a lot of other companies providing that that would be something to look forward to lets see another one id like to see would be in flexible scheduling of hours laughter well a lot depends on the job though laughter  yeah  what do you do  well right now im still in school im still a student but the ability to oh okay you know kind of have a little bit of freedom over that to schedule your work from day to day from week to week so every once in a while you can slip in a three day weekend without having to use a day vacation or or just something like that feel like taking a class at night and you just come in earlier for a while or something like that yeah that would be nice i suppose that does depend on the type of job type of environment youre in  yeah um  im right now also a full time student and uh but i work in the evenings for the law firm so its a rather yeah its a rather interesting uh  rather interesting interesting set up  work full time go to school full time yeah that can be rough yeah i did that for about a year and had my fill of that  swore to never do it again i think another thing um would be nice i guess this is more of an overall really nebulous kind of thing would be consideration of um  like the family in some in somebodys in the way that somebody relates to the work place how so um well an example would be in the military they give a whole lot of allowances for family people they even get paid more they get um allowances for um you know have being married or having children i dont really think that that is fair i think uh equal work equal pay for equal work ought to be applied in that case well they do but um they get housing and stuff like that  yeah i have friends that are in the military and they do get quite a lot of perks and other considerations as well you know their the duty is a little bit different and stuff like that  right right but that you know recently there was some kind of documentary on some station i dont know what and some guy was on there he was a middle level manager and he was talking about how you know here hed spent all these years putting in fifty hour weeks um you know for these various places hed worked at now you know here he was totally unemployed and been unemployed for nine months and it got him absolutely nothing some kind of consideration there would be nice as well i dont know what would be the solution i suppose uh not foolishly giving an extra ten hours a week to some place if theyre just gonna pork you in the end um what a lot what a lot of companies do is far as far as their health benefits are concerned the insurance provides um coverage for the spouse and or family in a lot of cases i know thats the case in my office at least theyll provide minimum benefits for your spouse and dependent codependent children not like the case applies to me but um it is nice that they offer it yeah its a good consideration for families thats absolute necessity in todays world and price definitely and health insurance costs man theyre getting so expensive right now i dont have any health insurance its kind of disturbing unless you you youre not still covered under your parents no im gonna be thirty this year but laughter oh wow laughter when you said you were going to school full time laughter and yeah im working on my PhD oh thats different  its a long road  but the insurance they have at school is kind of uh theyve got a really minimum plan and itll cover you you know and as a student you dont need a whole lot if if you lose a leg or something like that you just need the skin folded over you know you know just something to keep you alive till you graduate and make some money and i suppose can go out and get it fixed then  right what school is this Georgia Tech in Atlanta  oh wow  but man it is just uh really expensive two years ago it was two hundred dollars for the basic uh major medical and the next year it was four hundred you know it doubled in a year like that and so this this is that year that was four hundred i just wasnt prepared to pay for it im not too sure what im gonna do about that right now theres still another six months to go and its not a pleasant feeling worrying about that right now right now the company that my company that picks up the insurance they pay i think its thirty dollars a month so thatll be at three sixty a year and thats basic uh group health coverage is there any deductible with that or anything like ,job_benefits,4350
 okay thanks  huh um do yall have a budget well um  yeah we we do um weve been married for twenty three years and we have um three teenage daughters and you know theyre very expensive so um  uh we yeah we have somewhat of of a system um its its kind of um you know its its kind of hard to explain weve actually gone uh just recently to you know having having two checking accounts we always had just one and now were having two um its kind of hard to talk about this because to me its very personal yeah its um so i have to be thats thats kind of the way i feel about it you know yeah i usually uh my wife handles a lot of the day to day finances and of course were the like everybody like a lot of people we just scramble through month to month you know and uh do you have a two income family or one income uh we have a two income uh family she also works and uh but she she enjoys it you know and and shes good at it um if its if its i am kind of uh uh im im pretty bad about procrastinating and one one of these days i am gonna do something about that but you know laughter you know how that goes but uh uh if but she she handles it pretty well she uh yeah yeah she writes all the checks you know once a month so your wife is that what her is is her career uh related to to finance or accounting um sort of on a peripheral shes an annuity annuity annuitityannuity administrator and so she uh she works for an insurance company but but she enjoys it she likes keeping track of all that stuff and uh yeah so thats sort of related to her field a little bit yeah sort of and we you know weve experimented with with uh budgets you know from time to time uh but if you know you have to keep up with them so a lot of times we just uh just kind of play it by ear we try to keep our um  our retirement and our savings kind of automated so we never see that money just like taken directly its just taking it out right right yeah yeah we do the same thing yeah and that thats kind of handy yeah because if you dont see it you dont miss laughterit laughterand uh you dont spend it laughter yeah if if you have something to take it out thats exactly what weve always done and weve had uh theyve always had um where they match your funds you know sometimes if you if you save so much then theyll match it um that you know weve done that too but my husband works for an insurance company and he he has now for about oh gosh how long has it been ten years i guess but he was with another company before that but we have we have i i work also but i only have a part time job and i get paid very little but um you know i try to use that money for food money Jim gives me a certain amount money you know we just transfer it into my account and then i use that for food household expenses and then i add my own check to that and then with that i try and handle yeah umhum you know some of the clothes that the girls need and and things like that but the expenses that we need around have around the house yeah so sounds like yall pretty much do it the same we do just kind of play it by ear but but keep the the deductions you know  coming on yeah we well Jim has Jim has a budget i mean he works it out every month and writes it all down um you know im given so much money money a month so i am supposed to kind of get the food out of that so i try not to you know we dont you know i dont ask for more i mean i just try and make it on that because i think when you go to the grocery store you can just you can go crazy with all the choices that you have umhum yeah  uhhuh and uh you can buy you can really waste a lot of money that way so um well how long have you been married yeah  uh about five years yeah oh yeah so youre just really getting started laughter so do you have a family too yeah uh ive got one little girl shes like uh nineteen months oh yeah yeah so uh shes shes not uh she hasnt affected your budget yet really not not really not too bad uh no no not like she will later on youll youll see that because all of a sudden youre paying youre trying to decide whether you are going to do you know soccer and piano and all these choices that they have of activities to do yeah yeah when and then you really have to start saying okay now what can we afford you know what can we do here and then you have to really sit down and plan some more and uh but i think when we were back at your age we didnt have much of a budget and then as the girls got older i think we we did more and more of that you know more budgeting as as they got older um but um but what do you do do you im uh i i work for im an electronic technician i work at uh for a university uh Georgia Tech uh research oh okay oh well good good as a so i just uh well we just have yeah we have a good friend thats about to move to Atlanta i guess were not supposed to talk about those things i better get back to the subject but um budgeting i found you know i feel a lot better you know we used to work out of one checkbook oh well laughter and it would be very hard for me because i wouldnt have i wouldnt have any idea of how much money i was spending in one month now i have know exactly what im spending and it is so much ,family_finance,4353
 okay  now well lets see i see im gonna im gonna be guilty of not being able to say a whole lot about this im not real i dont have a budget laughter uh what i basically am a do is i i have a a job which which i which makes more money than i need to to work with laughter and so the money i have left over is pretty much put into investments so im real guilty of uh of not really doing a whole lot of planning as to how im going to set things aside it just it either goes into investment or it goes into things that i want laughter or it goes or it goes uh goes into the bills you know one or the other i just keep a balance on the checking book and thats it right okay well thats good position to be in i guess if you dont have to worry about budgeting that whats left over goes to investments so you dont you dont then actually plan that this month im gonna invest five hundred or five thousand or whatever it might be well the one thing ive always done is ive put uh uh on my on my uh from when i started even since since the very beginning i always said that i would put five hundred dollars aside every month so you always put aside at least five hundred dollars okay well i guess thats sort of a budget then at least partial right and right oh it it is a budget i mean i certainly consider it to be a budget but i was just under the idea that uh i knew i could i would be able to do that and that uh you you have to be uh responsible for your own uh  retirement and welfare and so i said okay this you know i i can do this so i will do that you know so it early you know when i first started in that you know quite a few years ago i said i i know that i will always be able to afford this and i said that well you know if i if i start making a significant more amount of money i i would put more into it umhum sure sure and make a new budget but ive uh its cost of living has gone up in in with respect to my salary or better laughter so ive actually probably making less money than i was when i started laughter umhum okay so although i have not changed i have not changed that number even though you know cost of living has made it equivalently less right right sure well i think laughterthats laughtertrue laughterof laughterall laughterof laughterus the um well my wife and i both work and we do plan uh we try to plan major purchases and we have agreed that we dont spend over a hundred dollars on anything without talking with the other one so i wouldnt just go out and buy a well that  you know a i dont know a new computer laughter uh without laughter well certainly certainly your in a family situation you youd expect a little bit more uh uh you more structured and well thats true thats true uh certainly when youre single you dont have to worry about consulting with someone else and uh that type of thing  right i just kind of consult  with uh uh me myself and i you know laughter uhhuh sure sure you have a committee meeting of all yourself me myself and i okay right laughter thats right  uh yeah i see so that makes that makes it a lot that makes it of course a lot easier um and ive always been fairly conscientious ive never really i i dont buy anything really on a whim i do buy things that that i want even though i may not they may not be something that i really need but i always find the best price for it and i look around for a long time and and let it let myself get past that that initial state so youre careful rather than just extravagant and just grab anything that happens to meet your fancy right you know i i i dont just sit there oh i like that i got to get it no i i say now give myself a little time to sit there and say do i really want it and if i really want it then i try to look for a good price for it sure sure and then i buy it okay well we do that same kind of planning in that if were going to get something you know whatever it may be and were comfortable and have most the things we need or want the but i do wed you know certainly shop around before buying the new computer or the new VCR or something even once we had planned that thats what we were going to get we wouldnt just go read the ad in the paper and run right down and buy it or something even if wed planned to get the thing right my ive always laughter you know thats what what  an accusation that an awful lot of people make towards our ,family_finance,4367
 so lets talk about the uh wonderful abuses in the State of Pennsylvania of personal property taxes whereby you can purchase something mail order and after the fact the State of Pennsylvania can find out about it and send you a bill for the sales tax appropriate to that item that you purchased as well as interest and penalties from the time that you bought it what do you think is Pennsylvania kind of out of line there well actually i dont think theyre out of line Devils Devils advocate possibly but it you are trying to avoid paying taxes and whether whether or not you agree with that law it youre still circumventing it you are legal in in your circumvention of that law what what if youre not doing it in order to circumvent the law though i mean what if you dont even realize that youre subject to paying um income tax on something that you purchase mail order uh really i i i dont think thats a valid argument i think that most people are quite aware theyre not paying that six percent sales tax um some naturally some some things you just cant find in your local KMart or or  um Bryn Mawr stereo dealer um but then then then why not pay pay the sales tax to Pennsylvania corporations have to why should an individual just because its just because the state cant really find out about it be able to avoid paying sales tax well i mean it seems to me that generally at least in my own experience when i purchase something mail order its not to circumvent paying sales tax to the State of Pennsylvania its because im sorry the Commonwealth of Pennsylvania uh its because i i cant find the item that i want at a competitive price anywhere in my local area so i go outside the area for that and i think that its not my responsibility to police myself and pay Pennsylvania what they believe they are owed even though you know the revenue stream went to another state i dont i dont think that thats my responsibility as a as a conscientious consumer i ill agree it its not your responsibility but is but is it also legal for you to do that what what from from what i understand from various various various net readings it it it the federal government is going to try to legislate a more aggressive enforcement of state tax schemes um in into place in the next few years it is it is a lost revenue stream right now and states can can use all the revenue they can get with some with something like that will do your arguments still apply well i think that if if policy is established and if a mechanism is put into place to promote the collection of taxes in this fashion then i dont argue with it because its not a burden on the consumer to remember that oh i bought this out of state i need  to Xerox the receipt and make out a check for six percent and send it to Pennsylvania which is exactly what businesses do at the present right but the point is is that businesses do that the business that you purchase the thing from is responsible for collecting the appropriate sales tax and forwarding it to the state in question thats a cost of doing business the burden shouldnt be placed on the consumer and i i i was actually talking about businesses purchasing something mail order and then having having to pay sales tax on it thats my understanding of the way um the way it works usually the the person ordering it doesnt pay but the accounting department will uh suck up all the bills at the end of the month and realize how much they have to pay and there reasons there are some some substantial nasty penalties um if you if businesses try to avoid that uh do you mean businesses from the point of view as of of selling things to a consumer and then being responsible for the sales tax a as if no businesses um if or purchasing purchasing things mail order if i if im a computer consulting firm and i see these this great deal on forty eighty six motherboards uh from from say Utah um i i might buy the motherboards from Utah but then still have to pay some Pennsylvania sales tax my apartment accounting department will at the end of the month uh i think that  i think thats the way things work in Pennsylvania and i know they work that way in uh say here in DC yeah see im unfamiliar with that because i dont i never see that end of the business so my only experience has been from the point of view of a consumer um but if thats the case if the business is responsible for policing themselves then i think some well defined mechanisms need to be in place so that um the opportunity for to forget that you owe sales tax for something uh can be avoided thats true is is a real a big hole does exist right now uh in that consumers can just say oh i i forgot that there there is no well defined mechanism at all and and that it is a  a a loss i i think is that the federal government will try to establish a mechanism just just to do just that in order in order to gain the revenue thats being lost um and i i dont know if i agree with that but it but ,taxes,4372
 okay okay what do you do we use a monthly budget um my husband and i my husband works i dont and um he brings home the paycheck laughter and we have a budget or a balance sheet is what we call it we have different columns for different areas of our budget and we budget out a certain amount for each month or each pay period and then we try not to go over that laughter and so anyway what do you do well when when i was married my husband budgeted you know very very tightly but then every time there was any uh and he made sure of it if there was any extra money for anything he spent it oh laughter right so you know that that type of budget i didnt function you know i didnt uh i felt like i was getting the short end of the stick right umhum you know so uh but im im divorced now so i dont even have a bank account i have a my the company that im working for has a credit union and i put in the credit union every week a substantial amount of my check and then when i have some extra monthly uh or quarterly bills like insurances and taxes and things like that then i draw out of that savings account to cover those extra expenses and uh i you know im still very uh very tight with my money course i make very little also but i couldnt i just couldnt stand the pressure of having a checking account and being concerned about having a check that wasnt covered because theyre really expensive down here on a you know if you if you misfigure your check you on a ten or twenty dollar check any any size check it could cost you easy fifty dollars to get it oh my God uhhuh straightened out so and my my budget doesnt have stand for that so uh but ive i save uh uh i havent the last two years i have saved in an IRA every year uh saved enough money to to buy an IRA you know to pay for a two thousand dollar IRA every year and um im in the credit union uh not the credit union the company uh savings and investment plan now thats a good idea and i save six percent there i actually save nine percent there they add three percent to it so uh im you know im uh youre set well im im saving you know i even even though i make very little money and and uh you know and me and its its me and my daughter and uh so uh you know im doing better laughternow better im came out of of a job that paid very well like for down here i made twenty five to thirty thousand a year and my ex made uh under forty and now the first year i was out on my own i made four i made twelve thousand yes it was tough and last year i got a promotion and a raise and and a better vocalizednoise different a better job and i made seventeen so uh im doing better uh and but im still saving more money now than i did when i was married yeah well i think that one thing that people dont do a lot of these days a lot of people just live from paycheck to paycheck and dont have enough to put away they do here they you know a lot of people i mean they are and every time they have uh like a car break down or their taxes come due or vocalizednoise all kinds of stuff they would our credit vocalizednoise the credit union at the company that i work for was was more like a loan shark it was awful they wouldnt they didnt have to follow uh regulations of any kind oh uhhuh and so the people would would every time they had trouble they didnt have to manage their money theyd just have to go sign their life away and and get money from the credit union and they just they ended up a lot of them ended up owing more at the credit union than they could then they could ever pay and they wouldnt get very much of a paycheck at all because of the credit union taking so much out and and they didnt werent willing to manage their their checks you know and uh but i it was pitiful i mean you think good grief yall what is your you know why but uh well i wasnt brought up this way to budget thats for sure my husband was and and it was really an adjustment period for me to learn how laughter but i could see the wisdom in it well if you exactly you know if you are not willing to budget your money then you uh you know if youre not willing to be careful and live on what you make ,family_finance,4374
 Cathy uhhuh do you so what is your uh family what do you usually do as far as budgeting we have a very detailed budget because my husband is a finance major and we have you know we have money that we take out each month that we um you know for food and and for for gas and things like that and then we put aside so much money each month for birthdays and for Christmas and for um other things then we take our major purchases we want to make during that year and we budget them into what we call our needs our needs and wants list and so um the things that like a vacation we have a vacation fund we have a fund for the things we need and then a for the things that we want and um and were continually putting into those you know each month how much were going to need and then we know the month that were going to have enough to get that particular item so we very rarely buy anything on credit everything we buy is paid for yeah my husband is a finance major also laughter and uh we kind of have the same plan um we have one credit card um every month we put um you know the same amount in for retirement um and we budget were our our new thing to our budget is we just had a baby so were budgeting um each month um an allowance for his education starting now so thats in our budget every month now thats the newest addition but we too do the same thing as far as um we have a set amount we take oh one big vacation a year and then maybe you know three small vacations so we have you know an exact amount that we spend on that each year um we have found that we spend less money if we pull out the money um instead of just writing checks for things if we actually pull it out and keep it in a safe here i see and we actually pull out the money each month that we want to put in for birthdays that we want to put in for um the vacation that we put in for Christmas like you have a separate account for that then vocalizednoise well a lot of that um i dont know how safe it is i guess um we keep it all in a safe here at the house oh i see uhhuh and so its actually pulled out then we keep our we have a savings account for the kidzeeskids education that money goes into there oh i see each of our children we have three children so they each have their own account i see that money is put into each month uhhuh does your husband deal in um stocks and bonds and mutual funds and all that kind of stuff that does he invest in that and for longterm he does somewhat yeah he does somewhat um we have an investment plan yeah i guess he does but um we have really found this is the first year weve done it this way and we are really saving a lot of money really because youre youve youve sat down with a piece of laughterpaper and said well lets see what are we going to so what goes into that that particular thing its vacations Christmas Christmas birthdays uh car maintenance dental medical we just averaged out how much last year we used per month on medical and how much we used on dental and um and so now when we have to come up with that deductible that our insurance doesnt cover rather than wondering where its going to come from we have it you know and when when we see something on sale um instead of just looking in our checking account and saying well weve got enough and getting it and then when something comes up you know kind of scrimping to pay for a medical bill everythings taken care of and were finding that we even have more money than we thought really well you know um what do you do as far as i i take it do you um run the family budget as far as uh groceries and that sort of thing yeah laughter i do uhhuh all the money uhhuh and how whats that all the money is turned over to me uhhuh do you have a set amount that that you spend each month or or how do you work that  i have a set amount its very generous and i usually have extra and so then that can go um you know either back into our checking account or i can just carry it over um you know there are certain months of the year that youll spend more on food than other months and certain times when that will be left over but thats completely up to me how i do that and then um because i dont work i stay home i do too i stay home also and so its kind of my money and i also get my own money to do what i want to go to lunches you know and do that kind of thing we have a clothing um envelope for each of the kids and for myself and my husband that we put how much we figure we need each month on clothing  it really works out great were finding that we have a lot more money to spend on things like that and were  yeah what what as far as like big things like something comes up and you have to buy a TV or um a big item like for the house how do you have like a household yes we have a household budget like were going to need to buy a bed for my daughter thats coming out of her crib this year and also we need a new bed and so weve got both of those budgeted and we put a certain amount in each month and we know which month well have enough saved to go buy those  and if we find one on sale before then then we can just take that and put it towards the ,family_finance,4379
 do you think should be done for the the uh huge budget we have uh uh well i think the first thing that every every time they talk about it they they say well we cant cut this or we dont need to cut this out of the budget because its such a small amount in comparison to the overall decifitdeficit deficit i think they need to start doing it i mean the taxes are going to grow so high theres no way well ever pay off what we owe now our children is going to pay it yeah i know Graham Krugman that guy Krugman was it uh Grudman hes vocalizednoise hes not going for we elected him for that uh again and he said that he didnt think that wed ever be able to have uh balanced budget laughter i dont think so they had an article in the paper here the other day about uh  the interest alone in the year two thousands going to be more than John Kennedys entire budget and when its its gone ridiculous now i dont know whats going to happen well be like California soon right or what or New York laughter bankrupt yep totally everything yeah the year two thousand that uh wed be totally dependent on foreign capital i think so like Japan i dont know if thats such a bad thing one so once Japan becomes if were dependent on them theyre most certainly dependent upon us i dont think that the world market would would be as possible for them with out us i mean i dont think Europe is consumer oriented as we are they more or less have to sell to us whether where else would you sell that many Toyotas and Hondas and stuff itd have to be here well vocalizednoise you go were the money is and if you dont have the money anymore then thats that i dont know i think the first thing we could do is uh id like to see Congress vocalizednoise attached to the decifitdeficit or you know or performance right attach performance yeah performance calls like you might have at work or or i might have too certainly do laughter laughter you do i do too uh its uh i dont know why they should be uh unregulated and and over the last twenty years weve strictly gone down hill and the salarys gone up well actually their vocalizednoise well thats one thing but we also got to change the voting stuff and the uh special interest groups and all that stuff you know we we take a lot of the blame for it we have to start voting we have to start talking we have to start uh doing something about it but were so apathetic its almost ridiculous well for one thing uh weve got lives to live i mean for us to uh to stay knowledgeable on all these issues its a full time job i mean i go to work every day just like you do i dont i cant sit down and keep up with all of this thats why we elect them oh i understand that but we have to go to vote we have to uh participate in political parties or something uh those kinds of things and we dont even do that no i i dont even think uh participation would have vocalizednoise as far as democrats and republicans go itd have to be a third party oh still i mean we have the right to do it we dont do it thats the whole problem we dont exercise those rights i dont know i think part of the things is maybe a value added tax like what they have in Europe i mean that would definitely cut down on the consumerism vocalizednoise and which really pushes a lot of the uh you know itd be a good way of getting revenues and all so bring in line towards savings and and putting money into uh instead of spending into investment you know vocalizednoise do you sometimes think its got to a hopeless position now that theres nothing we could do to reverse it well i dont know i think if people put their minds to it they can do it its just a matter of mobilizing uh you know the people that do it its a very difficult task im not saying that any of this is easy laughter you know were were talking about numbers that i cant even comprehend vocalizednoise the numbers were too large for me well think about the wars the nuclear situation and all that talking about the numbers of atomic bombs and how many times you can bomb the world over and how incredible that was and now you you know thats coming to a point where thats less likely less and less likely right economic ruling brought that down ,budget,4383
your turn oh i i start okay well uh we keep a budget to an extent um and really it it we were really forced into keeping a budget because im im paid once a month which sort of sort of forces some uh uh restrictions and you need to make sure all your bills are paid uh how about yourself well i have to say i really dont have a budget both my wife and i uh grew up in uh families of rather modest means and uh our family income at this point is comfortable upper middle class i guess you might say and uh were both so uh frugal that um we really dont need a budget you know we just sort of invest the money and go on vacations and always never seem to have any money problems which i guess is a comfortable thing yeah well i guess that really is sort of of keeping a budget you know you stay within your uh well we stay within our means but we dont do it uh by conscious effort it just sort of happens automatically within your means although we just moved to California and uh the cost of living here in California is um i would say rather pathological laughter uh housing prices are you know like from four to ten times more expensive than um um they were where i came from in uh Dallas  yeah so uh oh you moved from Dallas to San Francisco that is a huge difference uh that presents um a real shock laughter actually actually our standard of living has gone down somewhat since weve moved to California but but you have good sour dough and its a beautiful laughterplace to live yeah its Gods country uh and one way you know that is that only God can afford it laughter um so budget is not a problem for us uh least it hasnt been it may it may be at this point but uh up until this point it really hasnt been when i uh was in uh undergraduate school a long long time ago i uh noted that the monthly salary starting average monthly salysalary salary for engineers that vocalizednoise in my discipline was like oh six hundred and ten dollars a month or something like that and uh i noted at that point that i was you know if thats what my salary was that i drew then i would be making almost twice as much as my father made during his best year ever so i stopped worrying about money and uh never have worried about money since then well thats thats a system too sometimes uh its a bit of a a problem you know because i guess i dont really manage my money the way i should but uh i suppose ive lost money on not taking good advantage of of uh investments but well then again you know you said you you are able to take trips and you do obviously have enough to live on so i guess youre indirectly budgeting uh just by by the fact you said that youre both very frugal uh in spending the money so i mean thats thats a form of budgeting i would think its kind of a kind of a strange topic to to laughtertry laughterto for two people who dont really have a budget to talk about budgeting and how they manage their money well i guess were both lucky in that regard then uh how big is your family uh well were we have one on the way um my wife and then were were having one on the way in uh in uh September i see so how do you and when once you get ten children though you may have laughter no i think its just going to be one oh all right laughter how about yourself i have two kids uh one nine and one thirteen and they are beginning to be a budget problem but uh have not been really up until this up to this point do they budget at all i mean do you have them on an allowance or i give them uh i give them an allowance and they um i basically give my son ten dollars a week and i put half of it in the bank and i give give him the other half in cold cash and uh he has a teller card so he can uh do what he wishes do what he wishes with the money that i put in the bank but at least it isnt you know burning a hole in his pocket if he wants to use it he has to go get it and that usually ,family_finance,4519
yeah go ahead okay well um ive never ive didnt really ever have to have a budget um until i quit going to Georgia Tech and um then i learned to budget really fast laughter um i had been working parttime before that and uh my parents were helping me some but um i got to where i mean i knew where every penny was going but then as i started making more money um my budgets kind of hasnt doesnt exist except for at certain times laughter you know right and you make more money but it goes away anyway right well i dont have to worry i mean i dont have to think ahead as much like you know but i havent really saved anything im still trying to uh ive i have school debts im still paying back and stuff yeah i have three children and a house so uh its a serious its a serious matter but uh my wifes just starting to go back to work maybe thatll take the oh okay so you have to budget pressure off but i must  i must confess the only control i have over our budget is to try and make as many things as constant as possible like tuition and try to make things monthly so that there are as few surprises as possible but i dont ive started keeping a budget on computer i guess each of the last five years and never followed through and about this time of year is when i get religion i have to do my income taxes i realize that better recording keeping wouldve helped and uh i still havent managed to uh uh do it the way i should yeah but even even if you do break your budget i think when you write things down or however if if you do it on the computer whatever or something where you can just constantly see exactly what where your moneys going then you its its easier even if you dont stick to it i think it you know its better to have you a little bit more conservative hm right i believe if i had to that i could  estimate all the major form all the major sources of spending uh on a monthly basis and come pretty close but im sure that there are a bunch of surprises in there that uh i would find and maybe learn how to control if i uh kept a formal budget or uh financial plan  but but even if you cant i dont think have enough a really when before when i had a strict budget its because i had too i knew exactly laughterwhere every penny was going before i had it but its its a little bit harder when you have a little bit more leeway but also it i think its bad to have like you know say you have these debts and you you know youre paying a lot of interest on one and you wanna go ahead and get it you know paid off sometimes ive looked at it that way and really just you know pinched myself in other places so that i could do that you know uh pay it off and yeah the only problem is that if you have if you have children  what youre gonna need for them a few years from now is what you need to be putting aside now and thats uh you can fool yourself if you dont set that up somehow and thats hard to see but if you if you try to be too strict on yourself then your then you just end up getting really frustrated dont ever you know just just blow a little bit thats you know but youll find that the  kids dont really have a very good sense of where the money is going and so theyll ask for things pretty much constantly laughter right i remember doing that as a child laughter and ive i learned to say no pretty much constantly laughter and uh uh so i would be better if i had a budget and i had a certain amount of uh fun money that had to be spent each month or that was allowed to be spent each month id feel better about it   yeah so who knows maybe thisll get me to do it laughter  you dont have children no i sure dont well thats a big change in life in a lot of ways but budgeting is one of them laughter oh i know i mean ive ive had i have a cat and laughterthats laughteryou laughterknow laughter thats well thats one solution laughter thats hard enough i mean i know but i mean you know thats a lot laughter some sort of you know when some theres times when i if i couldnt afford to buy myself groceries i would buy them for her first you know just because you i mean you feel a lot worse because this being is completely dependent on you you know thats an interesting spirit but and i suppose cats are like children they dont take no for an answer laughter as easily laughter  laughter well then  uh yeah they are a lot simpler but laughter but im im just saying you know i it it would it would be hard to know that someone elses life was completely dependent on you you know  yeah the hard part though is not uh it the hard part is um um setting aside for what theyre gonna need in five or ten years  thats uh really difficult its hard to see that right now even though you know you have too yep  well ive made my confession laughter yeah im  im glad we had this conversation because it makes me think i need to sit down and laughter maybe write ,family_finance,4594
um why dont you go ahead first okay um short term uh it works out pretty well because we have just enough to cover expenses with a little left over so budgeting in the short term isnt too much of an issue because theres not that much uh extra to go around uh long term is something were starting  to think about because our older child will be ready for college in about uh gee shes eight now so i guess about ten years good heavens so were were starting to think about long term considerations college and retirement but with not a whole lot of discretionary money its kind of hard to figure out how to do it how about you thats kind of uh similar to what were doing is um budgeting you know month to month is uh kind of taking into consideration what the bills are and whats extra so thats kind of how we do it uh from month to month depending on what insurance is due or whatever um long term thats a little bit easier for us because uh with uh our jobs we can take out extra money towards savings K plans um that kind of vocalizednoise you know retirement plans that kind of stuff so we can kind of put aside some money that actually is better for us not to see versus when its on the paycheck and you have to try and take out some of that money you always find something a little extra that youd like to get that month so uh long term probably is a little bit better than short term simply because um its automatically taken out so uh that works out much better for us so thats kind of how we do it anyway but and the old uh if you cant see it then you cant spend it uh idea laughter laughterexactly laughterexactly and if you cant touch it you cant spend it either so that kind of works out where you get into uh some plans that you know you touch it youre going to get a penalty that kind of thing so it leads you to kind of say well im not going to take it out im going to keep it and uh keep it in there and let it grow so that some way maybe for retirement youre going to have that money laughter left lets hope anyway so youll have that so thats kind of how we do it but ours is more like month to month too uh short term is to get things going so any way other than that uh is kind of how we do it so i dont know if were our time is up or what laughter theyll let us know laughter um theyll uh laughter yeah exactly we we actually do have some money in a K i just wish i could afford to uh put more away each week because i agree that its a an excellent way oh definitely definitely and uh it grows uh it it seems like at first youre not gonna see a big return but as the years go on if youre with the company for any length of time then it gets much better and uh so you know you just have to kind of look at it that way and theres other savings plans or other things that you can do automatic you know deposit from checks to where you dont see it and uh you know exactly whatever is in our checking account is basically just about what gets spent its put into our savings account and we dont see it then it works out to where you know you dont look at it you just look at the checking account and say this is what we have for money and thats it so yeah checking accounts a very dangerous place for money to be im convinced yeah it its easy because you do spend it thats for sure like i said you know you kind of look at it uh you you better have some other way of uh savings otherwise uh checking accounts arent the best for you know long term type of planning so and you dont get a good return on it anyway so yeah i guess there other than things like the stock market or mutual funds theres really not much of a return on anything these days exactly right now yeah its a bad time you know yeah the interest is so low i mean it its nice for people buying homes but for older people who have money in CDs or whatever it must be awfully hard to see rates go down to three and a half percent or whatever exactly exactly you know we have some inlaws uh that uh had theirs in some money market certificates and other things and uh kind of took them out of that because they got so low but uh yeah its it drops so your better bet is to uh try to get in with something with your corporation if they have some kind of uh savings plan or something like that to where they kind of match the percentage or whatever so or some kind of profit sharing so yeah im im with a small company now and i hope that uh if were successful that theyll go in for some sort of profit sharing thatll be very nice oh thats great yeah well i guess were kind of running out of steam on this topic here laughteryeah laughterexactly ,family_finance,4615
